appid,action,adventure,fps,moba,platformer,puzzle,rpg,rts,sandbox,sports,survival
23380,0,0,0,0,0,19,30,0,0,0,0
23400,0,0,0,0,0,0,0,0,0,0,0
23420,0,0,0,0,0,0,0,5,0,0,0
23450,0,0,0,0,0,0,0,6,0,0,0
23460,16,33,0,0,0,0,0,0,0,0,0
23490,0,0,0,0,0,0,0,0,51,0,0
23500,0,0,0,0,0,17,29,0,0,0,0
23530,71,0,0,0,0,0,0,0,0,0,0
23600,0,0,0,0,0,0,29,0,0,0,0
23700,0,0,0,0,0,24,15,0,0,0,0
24010,49,0,0,0,0,0,0,0,81,0,0
24200,393,272,0,0,0,0,314,0,0,0,0
24240,741,72,818,0,0,0,94,0,0,0,0
24400,0,0,0,0,0,0,52,0,0,0,0
24410,0,0,0,0,0,0,0,0,0,0,0
24420,63,127,0,0,21,11,0,0,0,0,0
24460,0,0,0,0,0,0,25,0,0,0,0
24480,0,0,0,0,0,0,43,15,0,0,0
24640,0,0,0,0,0,0,0,0,0,0,0
24650,0,0,0,0,0,0,0,0,0,0,0
24660,0,0,0,0,0,0,0,0,0,0,0
24670,0,0,0,0,0,0,0,0,0,0,0
24720,93,86,0,0,0,0,28,0,66,0,0
24740,86,0,0,0,0,0,0,0,92,47,0
24780,0,0,0,0,0,0,0,0,225,0,0
24790,56,0,0,0,0,0,0,216,0,0,0
24800,42,0,0,0,0,0,0,152,0,0,0
24810,0,0,0,0,0,0,0,105,0,0,0
24840,125,0,97,0,0,0,0,0,0,0,0
24870,18,0,0,0,0,0,0,0,0,0,0
24960,623,87,784,0,0,0,0,0,66,0,0
24980,596,385,0,0,0,0,1006,0,0,0,0
25000,294,62,0,0,0,0,0,0,194,0,0
25010,75,23,0,0,0,0,19,0,19,0,0
25500,0,0,0,0,0,0,0,0,0,28,0
25600,0,0,0,0,0,0,54,0,0,0,0
25620,0,0,0,0,0,0,40,0,0,0,0
25700,12,0,0,0,0,0,0,0,0,0,0
25800,0,0,0,0,0,0,0,12,52,0,0
25830,0,0,0,0,0,0,0,21,0,0,0
25850,0,0,0,0,0,0,21,0,0,0,0
25890,0,0,0,0,0,0,0,41,66,0,0
25900,0,55,0,0,0,0,131,0,0,0,0
25910,0,0,0,0,0,0,0,0,0,0,0
25930,0,0,0,0,0,0,0,0,0,0,0
25980,0,0,0,0,0,0,0,13,0,0,0
25990,0,0,0,0,0,0,0,25,0,0,0
26000,30,0,0,0,34,7,0,0,0,0,0
26300,21,0,0,0,0,0,0,0,0,0,0
26500,0,0,0,0,0,124,0,0,0,0,0
26800,23,41,0,0,525,587,0,0,0,0,0
26900,0,0,0,0,0,90,0,0,16,0,0
27000,0,85,0,0,0,0,0,0,0,0,0
27020,0,0,0,0,0,0,0,0,0,0,0
27050,0,32,0,0,0,0,0,0,0,0,0
27200,0,0,0,0,0,0,0,0,0,28,0
27330,30,0,11,0,0,0,0,0,0,0,0
27400,0,0,0,0,0,0,41,0,0,0,0
27600,0,0,0,0,0,0,0,0,0,0,0
27800,0,0,0,0,0,0,0,0,0,0,0
27810,0,0,0,0,0,0,0,0,0,0,0
27900,33,27,6,0,0,18,0,0,0,0,0
27920,34,0,0,0,17,0,0,0,0,0,0
27940,41,0,0,0,0,0,0,0,0,0,13
28000,126,12,5,0,0,0,0,0,0,0,0
29120,0,0,0,0,0,0,0,0,0,0,0
29130,0,0,0,0,0,17,0,0,0,0,0
29160,0,34,0,0,0,11,0,0,0,0,0
29180,0,0,0,0,0,77,0,0,0,0,0
29800,66,52,0,0,0,0,34,0,0,0,0
29900,58,0,0,0,0,0,0,0,0,0,0
31170,0,77,0,0,0,9,0,0,0,0,0
31180,0,21,0,0,0,0,0,0,0,0,0
31190,0,21,0,0,0,0,0,0,0,0,0
31200,0,21,0,0,0,0,0,0,0,0,0
31210,0,22,0,0,0,0,0,0,0,0,0
31220,24,82,0,0,0,0,0,0,0,0,0
31230,0,20,0,0,0,0,0,0,0,0,0
31240,0,20,0,0,0,0,0,0,0,0,0
31250,0,20,0,0,0,0,0,0,0,0,0
31260,0,20,0,0,0,0,0,0,0,0,0
31270,0,91,0,0,0,116,0,0,0,0,0
31280,11,0,0,0,0,0,0,0,0,56,0
31290,0,144,0,0,0,30,0,0,0,0,0
31300,30,0,8,0,0,0,0,0,0,0,0
31700,36,0,17,0,0,0,0,0,0,0,0
31800,0,24,0,0,0,5,0,0,0,0,0
31810,0,32,0,0,0,10,0,0,0,0,0
31820,0,30,0,0,0,9,0,0,0,0,0
31830,0,36,0,0,0,12,0,0,0,0,0
31840,0,29,0,0,0,7,0,0,0,0,0
31850,0,29,0,0,0,7,0,0,0,0,0
31860,0,38,0,0,0,13,0,0,0,0,0
31870,0,25,0,0,0,0,0,0,0,0,0
31880,0,26,0,0,0,5,0,0,0,0,0
31890,21,5,0,0,0,9,0,0,0,0,0
31900,0,29,0,0,0,7,0,0,0,0,0
31910,0,34,0,0,0,14,0,0,0,0,0
31920,0,30,0,0,0,10,0,0,0,0,0
31930,0,34,0,0,0,9,0,0,0,0,0
31980,0,32,0,0,0,11,0,0,0,0,0
32000,0,0,0,0,0,0,0,0,0,0,0
32110,0,0,0,0,0,12,0,0,0,0,0
32120,0,0,0,0,0,7,0,0,0,0,0
32140,0,31,0,0,0,9,0,0,0,0,0
32150,0,0,0,0,0,37,0,0,0,0,0
32160,0,0,0,0,0,0,0,0,0,31,0
32200,29,0,0,0,0,0,0,0,0,26,0
32310,0,56,0,0,0,0,0,0,0,0,0
32330,45,47,0,0,5,0,0,0,0,0,0
32340,0,87,0,0,0,23,0,0,0,0,0
32350,46,0,0,0,0,0,0,0,0,0,0
32360,0,234,0,0,0,33,0,0,0,0,0
32370,181,285,0,0,0,0,748,0,0,0,0
32380,87,13,66,0,0,0,0,0,0,0,0
32390,66,10,33,0,0,0,0,0,0,0,0
32400,94,24,106,0,0,0,0,0,0,0,0
32410,0,0,0,0,10,9,0,0,0,0,0
32420,57,0,0,0,5,0,0,0,0,0,0
32430,157,60,0,0,14,0,11,0,0,0,0
32440,80,126,0,0,0,22,0,0,0,0,0
32450,19,45,0,0,0,0,0,0,0,0,0
32460,0,179,0,0,0,48,0,0,0,0,0
32470,106,35,0,0,0,0,0,276,0,0,0
32500,120,58,0,0,0,0,6,0,0,0,0
32510,93,85,0,0,0,9,0,6,0,0,0
32610,28,0,5,0,0,0,0,0,0,0,0
32620,29,0,10,0,0,0,0,0,0,0,0
32630,29,0,9,0,0,0,0,0,0,0,0
32640,27,0,9,0,0,0,0,0,0,0,0
32650,27,0,5,0,0,0,0,0,0,0,0
32660,27,0,7,0,0,0,0,0,0,0,0
32670,31,0,16,0,0,0,0,0,0,0,0
32680,25,0,7,0,0,0,0,0,0,0,0
32710,0,0,0,0,0,0,0,0,0,0,0
32720,0,0,0,0,0,0,0,0,0,0,0
32730,0,0,0,0,0,0,0,0,0,0,0
32740,0,0,0,0,0,0,0,0,0,0,0
32750,32,0,0,0,0,0,0,0,0,0,0
32760,0,0,0,0,0,0,0,0,0,0,0
32770,27,0,6,0,0,0,0,0,0,0,0
32800,220,93,0,0,0,0,272,0,0,0,0
32900,0,0,0,0,0,0,0,0,0,0,0
33100,61,0,0,0,0,0,29,0,0,0,0
33110,26,0,0,0,0,0,25,0,0,0,0
33120,57,0,0,0,0,0,44,0,0,0,0
33130,43,0,0,0,0,0,30,0,0,0,0
33180,43,0,0,0,0,0,32,0,0,0,0
33210,0,0,0,0,0,0,0,11,0,0,0
33230,650,527,0,0,0,0,0,0,87,0,0
33320,66,62,0,0,34,0,0,0,0,0,0
33390,26,0,0,0,0,0,0,0,0,0,0
33460,0,74,0,0,0,60,0,0,67,0,0
33520,0,0,0,0,0,0,0,0,18,0,0
33550,21,0,0,0,0,0,20,0,0,0,0
33570,0,0,0,0,0,0,33,0,0,0,0
33580,0,0,0,0,0,0,0,0,0,0,0
33600,0,93,0,0,0,23,0,0,0,0,0
33610,0,71,0,0,0,18,0,0,0,0,0
33620,34,0,0,0,0,0,0,0,0,0,0
33650,0,0,0,0,0,28,0,0,0,0,0
33660,0,0,0,0,0,13,0,0,0,0,0
33670,0,0,0,0,0,0,37,0,0,0,0
33680,0,0,0,0,118,16,0,0,0,0,0
33700,0,0,0,0,0,0,0,0,0,0,0
33710,0,0,0,0,0,0,0,0,0,0,0
33720,0,0,0,0,0,0,0,0,0,0,0
33760,0,0,0,0,0,0,0,0,0,0,0
33770,0,17,0,0,0,0,71,0,0,0,0
33790,0,0,0,0,0,0,0,0,0,0,0
33900,387,0,300,0,0,0,0,0,117,0,0
33930,222,0,139,0,0,0,0,0,83,0,0
33950,0,0,0,0,0,25,0,0,0,0,0
33980,32,0,0,0,0,0,0,0,0,0,0
33990,0,40,0,0,0,0,0,0,0,0,0
34010,298,42,0,0,0,0,467,0,0,0,0
34030,56,0,0,0,0,0,0,143,5,0,0
34180,0,0,0,0,0,0,0,0,0,33,0
34190,23,0,0,0,0,0,0,0,0,0,0
34270,33,30,0,0,11,0,32,0,0,0,0
34410,40,0,0,0,0,0,0,0,0,0,0
34420,0,0,0,0,0,0,0,10,0,0,0
34500,0,0,0,0,0,0,0,0,0,0,0
34600,0,0,0,0,0,0,0,16,0,0,0
34630,0,0,0,0,0,0,0,0,0,0,0
34640,0,0,0,0,0,0,0,0,0,0,0
34800,0,32,0,0,0,0,0,0,0,0,0
34810,28,0,0,0,0,0,0,0,0,0,0
34820,9,0,0,0,0,0,0,0,0,0,0
34830,88,22,53,0,0,0,0,0,0,0,0
34870,251,77,182,0,0,0,0,0,0,0,0
34900,0,0,0,0,0,244,0,0,0,0,0
34920,31,0,0,0,0,0,0,0,0,0,0
35000,95,98,0,0,30,0,0,0,0,0,0
35070,0,0,0,0,0,0,0,0,0,0,0
35130,169,155,0,0,76,93,0,0,0,0,0
35140,924,598,0,0,0,75,0,0,0,0,0
35300,0,0,0,0,0,0,0,16,0,0,0
35310,30,0,0,0,0,0,0,0,0,0,0
35320,14,0,0,0,0,0,0,0,0,0,0
35450,473,0,620,0,0,0,0,0,0,0,0
35460,70,63,14,0,0,87,0,0,0,0,0
35480,0,0,0,0,0,0,0,0,0,0,0
35600,0,34,0,0,0,12,0,0,0,0,0
35700,235,174,0,0,439,289,0,0,0,0,0
35720,241,493,0,0,655,473,89,0,0,0,0
35800,0,0,0,0,0,0,0,0,0,0,0
36000,31,0,0,0,0,0,0,0,0,0,0
36100,0,5,0,0,0,0,0,0,0,0,0
36130,0,0,0,0,0,0,0,0,0,0,0
36150,0,0,0,0,0,0,0,0,0,0,0
36180,0,0,0,0,0,0,0,0,0,0,0
36210,0,0,0,0,0,0,0,0,0,0,0
36240,0,0,0,0,0,0,0,0,0,0,0
36270,0,0,0,0,0,0,0,0,0,0,0
36300,0,0,0,0,0,0,0,0,0,0,0
36310,0,0,0,0,0,0,0,0,0,0,0
36320,0,20,0,0,0,0,0,0,0,0,0
36900,22,0,0,0,0,0,0,0,0,0,0
36910,25,0,0,0,0,0,0,0,0,0,0
37000,52,101,0,0,0,0,0,0,0,0,77
37010,41,0,0,0,0,0,0,0,0,0,0
37030,0,0,0,0,0,0,0,0,0,0,0
37100,40,0,0,0,21,0,47,0,0,0,0
37210,0,0,0,0,0,0,0,0,0,0,0
37220,0,0,0,0,0,0,0,0,0,0,0
37230,0,0,0,0,0,0,0,0,0,0,0
37240,0,0,0,0,0,0,0,0,0,0,0
37260,0,35,0,0,0,0,0,0,0,0,0
37270,0,5,0,0,0,0,0,0,0,0,0
37280,0,0,0,0,0,0,0,0,0,0,0
37290,0,0,0,0,0,0,0,0,0,0,0
37300,0,0,0,0,0,0,0,0,0,0,0
37310,0,0,0,0,0,0,0,0,0,0,0
37320,0,0,0,0,0,0,0,0,0,0,0
37330,0,0,0,0,0,0,0,0,0,0,0
37340,0,0,0,0,0,0,0,0,0,0,0
37360,0,0,0,0,0,0,0,0,0,0,0
37370,0,0,0,0,0,0,0,0,0,0,0
37380,0,0,0,0,0,0,0,0,0,0,0
37390,0,0,0,0,0,0,0,0,0,0,0
37400,0,120,0,0,0,0,0,0,0,0,0
37500,0,0,0,0,0,5,0,0,0,0,0
37600,0,38,0,0,0,39,0,0,0,0,0
37700,34,0,16,0,0,0,0,0,0,0,0
37800,0,0,0,0,0,6,0,0,0,0,0
37960,0,0,0,0,0,6,0,0,0,0,0
38000,0,0,0,0,0,6,0,0,0,0,0
38070,0,0,0,0,0,0,0,0,0,0,0
38080,0,0,0,0,0,0,0,0,0,0,0
38090,0,0,0,0,0,0,0,0,0,0,0
38100,0,0,0,0,0,0,0,0,0,0,0
38110,0,0,0,0,0,0,0,0,0,0,0
38120,0,0,0,0,0,0,0,0,0,0,0
38130,0,0,0,0,0,0,0,0,0,0,0
38140,0,0,0,0,0,0,0,0,0,0,0
38150,0,0,0,0,0,26,0,0,0,0,0
38160,0,0,0,0,0,0,0,0,0,0,0
38170,0,0,0,0,0,0,0,0,0,0,0
38180,0,0,0,0,0,0,0,0,0,0,0
38190,0,0,0,0,0,0,0,0,0,0,0
38210,0,0,0,0,0,23,0,0,0,0,0
38230,0,0,0,0,0,0,0,0,0,0,0
38400,0,132,0,0,0,0,551,0,0,0,0
38410,0,82,0,0,0,0,509,0,74,0,0
38420,36,6,0,0,0,0,131,0,0,0,0
38430,40,0,24,0,0,0,0,0,0,0,0
38440,12,0,0,0,0,0,15,44,0,0,0
38450,33,0,0,0,0,0,0,0,0,0,0
38460,29,0,0,0,0,0,0,0,0,0,0
38490,23,25,0,0,16,0,0,0,0,0,0
38600,0,0,0,0,0,68,0,0,0,0,0
38700,18,8,0,0,76,141,0,0,0,0,0
38720,0,0,0,0,0,85,0,0,0,0,0
38740,47,0,0,0,45,89,0,0,0,0,0
39000,0,129,0,0,0,52,0,0,97,0,0
39110,0,10,0,0,0,5,0,0,0,0,0
39120,147,172,29,0,0,0,439,0,0,0,74
39140,0,114,0,0,0,0,671,0,0,0,0
39150,25,75,0,0,0,0,380,0,0,0,0
39160,46,0,0,0,0,0,61,0,0,0,0
39190,20,30,0,0,0,0,123,0,0,0,0
39200,24,26,0,0,0,0,105,0,0,0,0
39210,50,80,0,0,0,0,181,0,0,0,0
39500,117,74,0,0,0,0,272,0,54,0,0
39510,118,75,0,0,0,0,348,0,0,0,0
39520,0,0,0,0,0,0,0,0,0,0,0
39530,39,0,23,0,0,0,0,0,0,0,0
39540,43,0,0,0,0,0,82,36,0,0,0
39550,25,0,0,0,0,0,58,31,0,0,0
39560,34,0,11,0,0,0,0,0,0,0,0
39630,50,0,0,0,0,0,0,0,0,0,0
39640,36,0,0,0,0,0,0,0,0,0,0
39650,0,0,0,0,0,0,36,0,21,0,0
39660,0,0,0,0,0,0,7,0,0,0,0
39670,53,0,47,0,0,0,0,0,0,0,0
39680,0,0,0,0,0,0,104,0,70,0,0
39690,25,32,0,0,0,0,123,0,0,0,0
39800,96,0,0,0,0,0,0,0,0,0,38
39900,20,0,0,0,0,0,0,0,0,0,0
40100,84,0,0,0,0,0,0,247,0,0,0
40200,0,0,0,0,0,0,0,0,0,0,0
40210,0,0,0,0,0,0,0,0,0,0,0
40300,76,141,0,0,0,0,316,0,34,0,0
40320,0,0,0,0,0,0,0,16,0,0,0
40330,0,54,0,0,0,0,0,0,0,0,0
40340,0,42,0,0,0,0,0,0,0,0,0
40350,0,47,0,0,0,0,0,0,0,0,0
40380,16,0,0,0,0,0,0,0,0,0,0
40390,66,105,0,0,0,0,253,0,25,0,0
40400,0,0,0,0,0,0,0,142,0,0,0
40420,0,0,0,0,0,37,0,0,0,0,0
40500,23,0,0,0,0,0,0,5,0,0,0
40700,0,308,0,0,0,297,0,0,0,0,0
40720,0,94,0,0,0,61,0,0,0,0,0
40800,180,91,0,0,1218,0,0,0,0,0,0
40930,0,34,0,0,36,42,0,0,0,0,0
40950,0,0,0,0,0,0,0,132,13,0,0
40960,0,0,0,0,0,0,0,58,13,0,11
40970,37,55,0,0,0,0,0,179,61,0,0
40980,0,0,0,0,0,0,0,43,14,0,0
40990,61,53,0,0,0,0,0,0,0,0,0
41000,154,35,181,0,0,0,0,0,0,0,0
41050,120,22,107,0,0,0,0,0,0,0,0
41060,96,13,73,0,0,0,0,0,0,0,0
41070,470,89,517,0,0,0,0,0,0,0,0
41100,75,0,0,0,0,0,0,0,0,0,0
41300,73,0,0,0,0,0,0,0,0,0,0
41400,20,0,0,0,0,0,0,0,0,0,0
41500,107,74,0,0,0,0,297,0,0,0,0
41600,27,28,0,0,8,0,0,0,0,0,0
41660,21,20,0,0,0,0,0,0,0,0,0
41680,0,0,0,0,0,0,0,0,0,0,0
41700,594,269,834,0,0,0,423,0,156,0,840
41740,37,41,0,0,0,0,0,0,25,0,0
41800,0,0,0,0,0,0,0,0,16,0,0
41900,54,83,0,0,0,0,109,0,0,0,0
42000,0,0,0,0,0,0,0,0,0,0,0
42120,70,0,0,0,0,0,0,0,0,0,0
42140,0,37,0,0,0,27,0,0,0,0,0
42170,39,42,0,0,0,0,70,0,0,0,0
42200,0,0,0,0,0,6,0,0,0,0,0
42210,0,28,0,0,0,7,0,0,0,0,0
42220,0,30,0,0,0,10,0,0,0,0,0
42230,0,28,0,0,0,6,0,0,0,0,0
42500,39,0,0,0,0,0,0,0,0,0,0
42670,166,41,195,0,0,0,0,0,0,0,0
42700,599,108,479,0,0,0,0,0,0,0,0
42810,0,0,0,0,0,0,0,0,0,0,0
42850,0,0,0,0,0,0,0,0,0,0,0
42890,0,0,0,0,0,0,0,0,0,0,0
42910,621,387,0,0,0,0,418,0,0,0,0
42920,0,0,0,0,0,0,0,0,0,0,0
42930,0,0,0,0,0,0,0,0,0,0,0
42940,0,0,0,0,0,0,0,0,0,0,0
42950,0,0,0,0,0,0,0,0,0,0,0
42960,0,0,0,0,0,0,0,82,97,0,0
42980,0,0,0,0,0,0,0,0,0,0,0
42990,0,0,0,0,0,0,0,0,0,0,0
43000,66,0,0,0,0,0,0,0,0,0,0
43100,0,0,0,0,0,0,0,0,0,0,0
43190,38,0,0,0,0,0,0,0,0,0,6
43500,0,0,0,0,0,0,0,0,0,0,0
43600,0,30,0,0,0,13,0,0,0,0,0
44100,22,0,0,0,0,0,0,0,0,0,0
44340,85,0,70,0,0,0,0,0,0,0,0
44350,77,0,5,0,0,0,0,0,0,261,0
44360,0,0,0,0,0,0,0,0,0,37,0
44600,0,0,0,0,0,0,0,0,0,27,0
44680,0,0,0,0,0,0,0,0,0,0,0
44690,0,0,0,0,0,0,0,0,0,30,0
45000,0,0,0,0,0,0,0,0,0,0,6
45100,0,17,0,0,0,0,0,0,0,0,0
45300,6,0,0,0,0,0,0,0,0,0,0
45400,0,0,0,0,0,9,0,0,0,0,0
45410,0,0,0,0,0,0,0,0,0,0,0
45420,0,0,0,0,0,0,0,0,0,0,0
45450,9,0,0,0,0,26,0,0,0,0,0
45700,270,139,0,0,0,0,18,0,0,0,0
45710,37,35,0,0,0,0,0,0,0,0,0
45720,35,28,0,0,0,0,0,0,0,0,0
45730,30,27,0,0,14,0,0,0,0,0,0
45740,163,111,0,0,0,0,28,0,54,0,66
45750,81,61,0,0,0,0,0,0,0,0,0
45760,167,14,0,0,0,0,0,0,0,0,0
45770,93,62,0,0,0,0,0,0,12,0,0
46000,0,26,0,0,0,15,0,0,0,0,0
46200,26,0,0,0,0,0,0,0,0,0,0
46250,38,0,20,0,0,0,0,0,0,0,0
46260,0,0,0,0,0,0,40,0,0,0,0
46270,0,0,0,0,0,0,31,0,0,0,0
46280,0,0,0,0,0,0,24,0,0,0,0
46290,0,0,0,0,0,0,0,12,0,0,0
46340,0,0,0,0,0,0,0,9,0,0,0
46350,0,0,0,0,0,0,0,12,0,0,0
46360,0,0,0,0,0,0,0,0,0,0,0
46370,0,0,0,0,0,0,0,0,0,0,0
46380,0,0,0,0,0,0,0,0,0,0,0
46400,45,0,0,0,0,0,40,0,0,0,0
46410,53,29,0,0,0,0,105,0,0,0,0
46440,0,0,0,0,0,0,0,0,0,0,0
46450,0,19,0,0,0,0,66,0,0,0,0
46460,0,72,0,0,0,0,0,0,0,0,0
46480,0,85,0,0,0,30,0,0,0,0,0
46490,0,65,0,0,0,13,0,0,0,0,0
46500,0,262,0,0,0,140,0,0,0,0,0
46510,0,148,0,0,0,69,0,0,0,0,0
46520,47,0,0,0,0,0,0,0,0,0,0
46540,43,9,0,0,0,0,0,0,0,0,0
46550,0,55,0,0,0,12,0,0,0,0,0
46560,0,19,0,0,0,0,16,0,0,0,0
46570,0,43,0,0,0,0,65,0,0,0,0
46600,24,0,0,0,0,0,0,0,0,0,0
46700,0,0,0,0,0,0,0,0,0,0,0
46710,0,0,0,0,0,0,0,0,0,0,0
46720,0,0,0,0,0,0,27,0,0,0,0
46730,0,0,0,0,0,0,22,0,0,0,0
46740,0,0,0,0,0,0,0,0,0,6,0
46750,0,39,0,0,0,5,0,0,0,0,0
46760,0,0,0,0,0,0,0,0,0,0,0
46770,0,0,0,0,0,0,0,0,0,0,0
46790,0,0,0,0,0,0,0,0,0,0,0
46830,0,0,0,0,0,0,0,0,0,0,0
46840,0,0,0,0,0,0,0,0,0,0,0
46850,0,0,0,0,0,0,0,0,0,0,0
47000,0,26,0,0,0,42,0,0,0,0,0
47110,20,0,0,0,0,0,0,0,0,0,0
47120,19,0,0,0,0,0,0,0,0,0,0
47130,0,21,0,0,0,0,0,0,0,0,0
47400,0,0,0,0,0,0,0,65,38,0,13
47410,46,0,0,0,0,0,54,80,22,0,0
47500,0,0,0,0,0,0,0,0,0,0,0
47520,0,0,0,0,0,0,0,0,0,0,0
47540,0,0,0,0,0,52,63,0,0,0,0
47570,0,0,0,0,0,0,0,0,0,0,0
47700,0,0,0,0,0,0,0,62,0,0,0
47730,15,20,0,0,0,0,142,0,0,0,0
47780,449,117,0,0,0,0,0,0,0,0,105
47790,182,0,220,0,0,0,0,0,0,0,0
47800,0,0,0,0,0,0,0,0,0,0,0
47810,0,223,0,0,0,0,832,0,0,0,0
47870,188,30,0,0,0,0,0,0,0,0,0
47890,111,215,0,0,0,0,267,0,614,0,0
47920,0,0,0,0,0,0,0,0,0,0,0
48000,106,496,0,0,765,737,0,0,0,0,0
48110,0,0,0,0,0,0,0,0,0,0,0
48150,0,0,0,0,0,7,0,0,0,0,0
48190,431,379,0,0,0,0,0,0,82,0,0
48220,0,8,0,0,0,0,157,0,0,0,0
48240,0,0,0,0,0,0,0,217,86,0,0
48700,1133,701,0,0,0,0,1654,0,1132,0,0
48720,181,79,0,0,0,0,236,0,101,0,0
48800,0,13,0,0,0,0,0,0,0,0,0
48900,0,24,0,0,34,26,0,0,0,0,0
48950,0,0,0,0,0,19,0,0,0,0,0
49000,0,0,0,0,0,0,0,0,0,0,0
49300,0,0,0,0,0,0,0,0,0,0,0
49320,0,0,0,0,0,0,0,0,0,0,0
49330,6,0,0,0,0,0,0,6,0,0,0
49470,0,0,0,0,0,0,0,0,0,0,0
49520,2694,1289,3653,0,0,0,2714,0,0,0,0
49540,195,0,150,0,0,0,0,0,0,0,46
49600,206,0,0,0,0,0,0,0,0,0,0
49800,26,0,0,0,0,0,0,0,0,0,0
49810,0,0,0,0,17,6,0,0,0,0,0
49900,32,0,0,0,0,0,0,0,0,0,0
50000,0,0,0,0,0,12,0,0,0,0,0
50130,1073,383,0,0,0,0,122,0,156,0,0
50300,709,259,0,0,0,0,0,0,0,0,0
50510,34,0,0,0,0,0,0,0,0,0,0
50620,481,370,0,0,37,93,77,0,0,0,0
50820,0,0,0,0,0,0,0,0,0,0,0
50910,0,0,0,0,0,5,0,0,0,0,0
50920,0,0,0,0,0,0,0,0,0,0,0
50930,0,0,0,0,0,0,0,0,0,0,0
50940,0,0,0,0,0,0,0,0,0,0,0
50960,0,0,0,0,0,0,0,0,0,0,0
50970,0,0,0,0,0,0,0,0,0,0,0
50980,0,0,0,0,0,0,0,0,0,0,0
50990,0,0,0,0,0,0,0,0,0,0,0
51000,0,0,0,0,0,7,0,0,0,0,0
51010,0,0,0,0,0,0,0,0,0,0,0
51020,0,0,0,0,0,0,0,0,0,0,0
51030,0,0,0,0,0,0,0,0,0,0,0
51060,0,30,0,0,0,12,0,0,0,0,0
55000,0,42,0,0,0,0,0,0,0,0,0
55020,0,0,0,0,0,0,0,0,0,0,0
55040,0,0,0,0,0,0,0,0,20,0,0
55100,105,13,90,0,0,0,0,0,0,0,0
55110,171,34,20,0,0,0,0,0,0,0,0
55140,24,0,0,0,0,0,0,0,0,38,0
55150,324,54,0,0,0,0,0,0,0,0,0
55230,1113,238,0,0,0,0,191,0,583,0,0
57000,24,26,0,0,13,6,0,0,0,0,0
57200,0,0,0,0,0,43,0,0,0,0,0
57300,190,517,0,0,0,356,0,0,0,0,290
57620,0,0,0,0,0,0,0,0,0,0,0
57640,0,130,0,0,0,40,0,0,0,0,0
57650,0,0,0,0,0,0,35,0,0,0,0
57680,60,53,0,0,0,0,24,0,0,0,0
57690,0,0,0,0,0,0,0,49,206,0,0
57700,29,0,0,0,0,0,0,0,0,0,0
57740,14,0,0,0,0,0,60,0,0,0,0
57800,0,24,0,0,0,9,0,0,0,0,0
57900,232,43,265,0,0,0,0,0,0,0,0
58200,0,60,0,0,0,0,0,0,0,0,0
58230,0,26,0,0,0,18,0,0,0,0,0
58400,0,0,0,0,0,0,0,0,0,0,0
58520,0,0,0,0,0,0,0,0,0,100,0
58550,0,0,0,0,0,0,0,15,0,0,0
58560,0,53,0,0,0,0,0,0,0,0,0
58570,0,61,0,0,0,10,0,0,0,0,0
58610,28,0,0,0,0,0,0,90,0,0,0
60340,23,22,0,0,0,0,0,0,0,0,0
60350,0,28,0,0,0,0,0,0,0,0,0
60600,28,0,0,0,0,0,0,0,0,0,0
60700,0,0,0,0,0,0,0,0,0,0,0
60800,0,0,0,0,0,0,49,0,0,0,0
61100,0,0,0,0,0,23,0,0,0,0,0
61310,0,0,0,0,0,28,0,0,0,0,0
61500,0,0,0,0,0,0,39,0,0,0,0
61510,0,0,0,0,0,0,34,0,0,0,0
61520,0,0,0,0,0,0,52,0,0,0,0
61600,0,0,0,0,0,57,0,0,0,0,0
61700,0,14,0,0,0,95,91,0,0,0,0
61730,39,0,0,0,0,47,0,0,0,0,0
62000,25,0,0,0,0,0,0,0,0,0,0
62100,0,0,0,0,0,51,0,0,0,0,0
63000,66,0,0,0,0,0,0,0,0,0,0
63110,0,36,0,0,0,0,0,0,0,0,0
63200,54,0,0,39,0,0,0,0,0,40,0
63380,555,70,137,0,0,0,0,0,0,0,0
63500,41,0,0,0,0,0,0,0,0,0,0
63610,0,79,0,0,0,64,0,0,0,0,0
63620,0,24,0,0,0,0,0,0,0,0,0
63630,0,19,0,0,0,0,0,0,0,0,0
63640,0,24,0,0,0,0,0,0,0,0,0
63650,0,37,0,0,0,17,0,0,0,0,0
63660,0,63,0,0,0,36,0,0,0,0,0
63700,54,0,0,0,0,0,0,0,0,0,0
63710,80,0,0,0,165,0,0,0,0,0,0
63800,0,27,0,0,0,0,25,0,0,0,0
63900,0,0,0,0,0,0,0,0,0,0,0
63910,0,20,0,0,0,0,79,0,0,0,0
63940,19,0,5,0,0,0,0,25,0,0,0
63950,0,0,0,0,0,0,0,0,0,0,0
63960,0,0,0,0,0,0,0,6,0,0,0
64000,70,0,9,0,0,0,0,108,0,0,0
65070,0,0,0,0,0,0,0,0,0,0,0
65080,0,37,0,0,0,0,0,0,0,0,0
65200,0,0,0,0,0,0,0,0,0,0,0
65270,0,0,0,0,0,0,0,0,0,0,0
65300,76,0,0,0,198,0,0,0,0,0,0
65400,0,0,0,0,0,0,0,0,0,0,0
65500,0,39,0,0,0,15,0,0,0,0,0
65530,0,0,0,0,0,0,38,17,0,0,0
65540,133,85,0,0,0,0,346,0,0,0,0
